State;ST;Fips;County;Gini.Coefficient;Republicans_2016;Democrats_2016
Florida;FL;12041;Gilchrist County, Florida;0,3021;0,0801;0,1731
Florida;FL;12061;Indian River County, Florida;0,3549;0,6078;0,3629
Florida;FL;12107;Putnam County, Florida;0,0313;0,6699;0,0304
Florida;FL;12115;Sarasota County, Florida;0,3354;0,5431;0,4274
Florida;FL;12031;Duval County, Florida;0,0313;0,4900;0,0475
Florida;FL;12003;Baker County, Florida;0,2979;0,8148;0,0167
Florida;FL;12089;Nassau County, Florida;0,2979;0,7354;0,2331
Georgia;GA;13039;Camden County, Georgia;0,2806;0,6527;0,0314
Georgia;GA;13057;Cherokee County, Georgia;0,0285;0,7274;0,0227
Georgia;GA;13089;DeKalb County, Georgia;0,3278;0,1606;0,0808
Georgia;GA;13091;Dodge County, Georgia;0,3222;0,7178;0,0262
Georgia;GA;13097;Douglas County, Georgia;0,2736;4,3237;0,0540
Georgia;GA;13121;Fulton County, Georgia;0,3674;2,7107;0,0692
Georgia;GA;13195;Madison County, Georgia;0,2910;0,7698;0,0020
Georgia;GA;13231;Pike County, Georgia;0,0264;0,8384;0,0143
Georgia;GA;13233;Polk County, Georgia;0,3007;0,7774;0,0202
Georgia;GA;13287;Turner County, Georgia;0,3208;6,1770;0,3667
Georgia;GA;13297;Walton County, Georgia;0,2826;0,7692;0,2048
Georgia;GA;13309;Wheeler County, Georgia;0,2743;0,6760;0,0307
Georgia;GA;13321;Worth County, Georgia;0,2958;0,7433;0,2438
Georgia;GA;13011;Banks County, Georgia;0,3035;0,8825;0,0985
Georgia;GA;13047;Catoosa County, Georgia;0,2861;0,7869;0,0180
Georgia;GA;13053;Chattahoochee County, Georgia;0,0257;0,5390;0,4285
Georgia;GA;13073;Columbia County, Georgia;0,2854;0,6708;0,2939
Georgia;GA;13145;Harris County, Georgia;0,3160;0,7279;0,2490
Georgia;GA;13189;McDuffie County, Georgia;0,3104;5,8610;0,0399
Georgia;GA;13267;Tattnall County, Georgia;0,0306;0,0074;0,0244
Georgia;GA;13043;Candler County, Georgia;0,0292;0,7083;0,2723
Georgia;GA;13069;Coffee County, Georgia;0,3118;0,6890;0,0294
Georgia;GA;13079;Crawford County, Georgia;0,0319;0,7043;0,2752
Georgia;GA;13103;Effingham County, Georgia;0,2694;0,7636;0,2074
Georgia;GA;13105;Elbert County, Georgia;0,3069;0,6660;0,3169
Georgia;GA;13143;Haralson County, Georgia;0,3063;0,8464;0,0130
Georgia;GA;13165;Jenkins County, Georgia;0,3507;0,6236;0,3652
Georgia;GA;13227;Pickens County, Georgia;0,3063;0,8333;0,1414
Georgia;GA;13249;Schley County, Georgia;0,2958;0,7711;0,0210
Georgia;GA;13007;Baker County, Georgia;0,3549;0,5382;0,0451
Georgia;GA;13201;Miller County, Georgia;0,3326;0,7433;0,2449
Georgia;GA;13235;Pulaski County, Georgia;0,2861;0,6770;0,0307
Georgia;GA;13261;Sumter County, Georgia;0,0326;0,4807;0,0503
Georgia;GA;13277;Tift County, Georgia;0,3118;0,6783;0,0304
Georgia;GA;13025;Brantley County, Georgia;0,3007;0,8848;0,0098
Georgia;GA;13115;Floyd County, Georgia;0,3181;0,0702;0,2665
Georgia;GA;13245;Richmond County, Georgia;0,3222;3,2609;0,0650
Georgia;GA;13253;Seminole County, Georgia;0,3674;0,6550;0,3316
Georgia;GA;13259;Stewart County, Georgia;0,3111;0,3921;0,5943
Georgia;GA;13295;Walker County, Georgia;0,2958;0,0791;0,1760
Georgia;GA;13017;Ben Hill County, Georgia;0,3236;0,6304;0,3542
Georgia;GA;13037;Calhoun County, Georgia;0,3097;4,0979;0,0582
Georgia;GA;13049;Charlton County, Georgia;0,3000;0,7360;0,0025
Georgia;GA;13111;Fannin County, Georgia;0,3049;0,8179;0,1632
Georgia;GA;13157;Jackson County, Georgia;0,0285;0,8040;0,0165
Georgia;GA;13169;Jones County, Georgia;0,2819;0,0663;0,3162
Georgia;GA;13255;Spalding County, Georgia;0,3063;6,0278;0,0036
Georgia;GA;13319;Wilkinson County, Georgia;0,3035;0,5454;0,0443
Georgia;GA;13003;Atkinson County, Georgia;0,3104;0,7193;0,0267
Georgia;GA;13059;Clarke County, Georgia;0,3688;0,2870;0,0667
Georgia;GA;13075;Cook County, Georgia;0,3069;0,6915;0,2902
Georgia;GA;13095;Dougherty County, Georgia;0,3479;3,0146;0,0685
Georgia;GA;13015;Bartow County, Georgia;0,2979;0,7610;0,0209
Georgia;GA;13021;Bibb County, Georgia;0,3438;3,8728;0,0589
Georgia;GA;13067;Cobb County, Georgia;0,3063;4,6750;0,4884
Georgia;GA;13131;Grady County, Georgia;0,3361;0,6582;0,0327
Georgia;GA;13285;Troup County, Georgia;0,3042;0,6065;0,3721
Georgia;GA;13299;Ware County, Georgia;0,3229;0,0700;0,2828
Georgia;GA;13023;Bleckley County, Georgia;0,3410;0,7533;0,0222
Georgia;GA;13027;Brooks County, Georgia;0,3035;5,8695;0,3995
Georgia;GA;13127;Glynn County, Georgia;0,3278;0,6311;0,0034
Georgia;GA;13137;Habersham County, Georgia;0,0306;0,8175;0,1540
Georgia;GA;13151;Henry County, Georgia;0,2563;0,4655;0,0509
Georgia;GA;13193;Macon County, Georgia;0,0319;3,5923;0,6310
Georgia;GA;13209;Montgomery County, Georgia;0,3153;0,0749;0,0238
Georgia;GA;13243;Randolph County, Georgia;0,3875;0,4387;0,0552
Georgia;GA;13317;Wilkes County, Georgia;0,3382;0,5747;0,0413
Georgia;GA;13301;Warren County, Georgia;0,3250;4,2496;0,5630
Georgia;GA;13051;Chatham County, Georgia;0,3306;0,4117;0,0557
Georgia;GA;13065;Clinch County, Georgia;0,0299;0,7057;0,2804
Georgia;GA;13293;Upson County, Georgia;0,2854;0,6672;0,0318
Georgia;GA;13013;Barrow County, Georgia;0,2764;0,7321;0,2283
Georgia;GA;13149;Heard County, Georgia;0,2771;0,8012;0,0177
Georgia;GA;13183;Long County, Georgia;0,2542;0,6384;0,0330
Georgia;GA;13197;Marion County, Georgia;0,2903;6,0352;0,0381
Georgia;GA;13211;Morgan County, Georgia;0,3674;0,0695;0,2817
Georgia;GA;13223;Paulding County, Georgia;0,2410;0,6911;0,0279
Georgia;GA;13265;Taliaferro County, Georgia;0,3417;0,3891;0,6076
Georgia;GA;13109;Evans County, Georgia;0,2938;0,6674;0,3137
Georgia;GA;13139;Hall County, Georgia;0,3083;0,7369;0,0230
Georgia;GA;13159;Jasper County, Georgia;0,3132;0,7236;0,2566
Georgia;GA;13215;Muscogee County, Georgia;0,3278;0,0000;0,0580
Georgia;GA;13313;Whitfield County, Georgia;0,3111;0,7086;0,2610
Georgia;GA;13035;Butts County, Georgia;0,2715;0,7088;0,0271
Georgia;GA;13113;Fayette County, Georgia;0,2743;5,8016;0,3851
Georgia;GA;13133;Greene County, Georgia;0,3917;0,6214;0,0362
Georgia;GA;13135;Gwinnett County, Georgia;0,2833;4,5214;0,0510
Georgia;GA;13257;Stephens County, Georgia;0,3229;0,7871;0,0188
Georgia;GA;13305;Wayne County, Georgia;0,3090;0,7852;0,1965
Georgia;GA;13173;Lanier County, Georgia;0,3111;0,6935;0,2814
Georgia;GA;13219;Oconee County, Georgia;0,0306;0,6771;0,2760
Georgia;GA;13263;Talbot County, Georgia;0,3222;0,3688;0,6170
Georgia;GA;13083;Dade County, Georgia;0,2965;0,8091;0,1547
Georgia;GA;13311;White County, Georgia;0,3208;0,8284;0,1420
Georgia;GA;13161;Jeff Davis County, Georgia;0,2819;0,8061;0,1770
Georgia;GA;13205;Mitchell County, Georgia;0,0306;5,4372;0,0444
Georgia;GA;13271;Telfair County, Georgia;0,3361;0,6455;0,3461
Georgia;GA;13289;Twiggs County, Georgia;0,3396;0,5019;0,0486
Georgia;GA;13061;Clay County, Georgia;0,2931;4,4532;0,0548
Georgia;GA;13071;Colquitt County, Georgia;0,3181;0,0728;0,2546
Georgia;GA;13175;Laurens County, Georgia;0,3250;0,0638;0,3464
Georgia;GA;13225;Peach County, Georgia;0,3167;0,5052;0,0475
Georgia;GA;13281;Towns County, Georgia;0,2813;0,7994;0,0179
Georgia;GA;13081;Crisp County, Georgia;0,3271;6,0520;0,0000
Georgia;GA;13099;Early County, Georgia;0,3319;0,5337;0,0453
Georgia;GA;13101;Echols County, Georgia;0,2660;0,8562;0,1328
Georgia;GA;13187;Lumpkin County, Georgia;0,2938;0,7800;0,0180
Georgia;GA;13239;Quitman County, Georgia;0,2736;0,5508;0,4416
Georgia;GA;13063;Clayton County, Georgia;0,2729;0,1316;0,0851
Georgia;GA;13123;Gilmer County, Georgia;0,0313;0,8232;0,1538
Georgia;GA;13155;Irwin County, Georgia;0,3028;0,7409;0,2432
Georgia;GA;13217;Newton County, Georgia;0,2743;0,4775;0,5010
Georgia;GA;13005;Bacon County, Georgia;0,0319;0,8369;0,0151
Georgia;GA;13019;Berrien County, Georgia;0,0299;0,8240;0,0159
Georgia;GA;13129;Gordon County, Georgia;0,2861;0,8048;0,1685
Georgia;GA;13213;Murray County, Georgia;0,2840;0,8324;0,1448
Georgia;GA;13247;Rockdale County, Georgia;0,2806;0,3582;0,0617
Georgia;GA;13315;Wilcox County, Georgia;0,3139;0,0705;0,0287
Georgia;GA;13001;Appling County, Georgia;0,2931;0,7842;0,0205
Georgia;GA;13045;Carroll County, Georgia;0,2979;0,6854;0,2840
Georgia;GA;13147;Hart County, Georgia;0,3257;0,7229;0,2563
Georgia;GA;13153;Houston County, Georgia;0,2826;5,9355;0,0377
Georgia;GA;13251;Screven County, Georgia;0,3111;0,5799;0,0404
Georgia;GA;13273;Terrell County, Georgia;0,3444;0,0448;0,0542
Georgia;GA;13279;Toombs County, Georgia;0,3326;0,7260;0,2567
Georgia;GA;13291;Union County, Georgia;0,3208;0,8181;0,1630
Georgia;GA;13307;Webster County, Georgia;0,3271;5,6553;0,0423
Georgia;GA;13107;Emanuel County, Georgia;0,3222;0,6800;0,3104
Georgia;GA;13177;Lee County, Georgia;0,2722;0,7544;0,0002
Georgia;GA;13179;Liberty County, Georgia;0,2757;3,8086;0,0593
Georgia;GA;13181;Lincoln County, Georgia;0,3076;0,6729;0,0000
Georgia;GA;13191;McIntosh County, Georgia;0,3097;0,5909;0,0390
Georgia;GA;13229;Pierce County, Georgia;0,2965;0,8635;0,1237
Georgia;GA;13283;Treutlen County, Georgia;0,3250;0,6696;0,3185
Georgia;GA;13033;Burke County, Georgia;0,3132;4,8032;0,5059
Georgia;GA;13055;Chattooga County, Georgia;0,0028;0,7830;0,1955
Georgia;GA;13077;Coweta County, Georgia;0,2694;0,6934;0,0270
Georgia;GA;13087;Decatur County, Georgia;0,0333;0,5869;0,0401
Georgia;GA;13141;Hancock County, Georgia;0,2944;2,3544;0,0754
Georgia;GA;13167;Johnson County, Georgia;0,3632;0,6841;0,0309
Georgia;GA;13185;Lowndes County, Georgia;0,3188;5,7882;0,0397
Georgia;GA;13275;Thomas County, Georgia;0,3597;0,5993;0,0381
Georgia;GA;13303;Washington County, Georgia;0,3118;0,4913;0,0497
Georgia;GA;13029;Bryan County, Georgia;0,2931;0,6979;0,2662
Georgia;GA;13221;Oglethorpe County, Georgia;0,2965;0,6950;0,2750
Georgia;GA;13125;Glascock County, Georgia;0,2861;0,8885;0,0993
Georgia;GA;13085;Dawson County, Georgia;0,2924;0,8459;0,1236
Georgia;GA;13009;Baldwin County, Georgia;0,3174;0,4784;0,4955
Georgia;GA;13119;Franklin County, Georgia;0,3181;0,8324;0,1467
Georgia;GA;13163;Jefferson County, Georgia;0,3097;4,4087;0,0549
Georgia;GA;13171;Lamar County, Georgia;0,2951;0,6842;0,2993
Georgia;GA;13199;Meriwether County, Georgia;0,2868;0,5681;0,0414
Georgia;GA;13207;Monroe County, Georgia;0,3042;0,6959;0,2817
Georgia;GA;13241;Rabun County, Georgia;0,3354;0,7909;0,0182
Georgia;GA;13031;Bulloch County, Georgia;0,3319;0,5994;0,0365
Georgia;GA;13237;Putnam County, Georgia;0,0354;0,0691;0,2911
Georgia;GA;13269;Taylor County, Georgia;0,3604;0,0606;0,3807
Georgia;GA;13093;Dooly County, Georgia;0,0333;5,0600;0,4849
Georgia;GA;13117;Forsyth County, Georgia;0,2743;0,7173;0,2407
Hawaii;HI;15007;Kauai County, Hawaii;0,2931;0,2876;0,6249
Hawaii;HI;15009;Maui County, Hawaii;0,2993;0,2588;0,0645
Hawaii;HI;15001;Hawaii County, Hawaii;0,3181;0,2698;0,0636
Hawaii;HI;15003;Honolulu County, Hawaii;0,2931;3,1607;0,0615
Hawaii;HI;15005;Kalawao County, Hawaii;0,2111;0,0000;0,0000
Idaho;ID;16015;Boise County, Idaho;0,2799;0,7012;0,2038
Idaho;ID;16025;Camas County, Idaho;0,2604;0,6845;0,1836
Idaho;ID;16081;Teton County, Idaho;0,2493;4,3516;0,4344
Idaho;ID;16005;Bannock County, Idaho;0,2979;0,5143;0,0031
Idaho;ID;16057;Latah County, Idaho;0,3139;0,3998;0,0045
Idaho;ID;16061;Lewis County, Idaho;0,2604;0,7560;0,0017
Idaho;ID;16075;Payette County, Idaho;0,2736;0,7550;0,1564
Idaho;ID;16065;Madison County, Idaho;0,3118;0,5700;0,0766
Idaho;ID;16033;Clark County, Idaho;0,2646;0,7173;0,1555
Idaho;ID;16045;Gem County, Idaho;0,2840;0,7520;0,0155
Idaho;ID;16055;Kootenai County, Idaho;0,2993;0,6706;0,0025
Idaho;ID;16023;Butte County, Idaho;0,2889;0,7431;0,1301
Idaho;ID;16039;Elmore County, Idaho;0,2604;0,6827;0,0213
Idaho;ID;16001;Ada County, Idaho;0,3021;4,7932;0,0387
Idaho;ID;16079;Shoshone County, Idaho;0,2681;0,0000;0,0000
Idaho;ID;16007;Bear Lake County, Idaho;0,2646;0,7524;0,0871
Idaho;ID;16059;Lemhi County, Idaho;0,3118;0,7402;0,1802
Idaho;ID;16067;Minidoka County, Idaho;0,2632;0,0711;0,1699
Idaho;ID;16077;Power County, Idaho;0,2674;0,6041;0,0253
Idaho;ID;16071;Oneida County, Idaho;0,2597;0,7403;0,0890
Idaho;ID;16087;Washington County, Idaho;0,3076;0,7371;0,0174
Idaho;ID;16027;Canyon County, Idaho;0,2785;0,6493;0,0232
Idaho;ID;16019;Bonneville County, Idaho;0,2944;6,0389;0,2020
Idaho;ID;16017;Bonner County, Idaho;0,3049;0,0608;0,0306
Idaho;ID;16035;Clearwater County, Idaho;0,2701;0,7503;0,1852
Idaho;ID;16037;Custer County, Idaho;0,2875;0,7364;0,0018
Idaho;ID;16069;Nez Perce County, Idaho;0,2993;0,6222;0,0028
Idaho;ID;16073;Owyhee County, Idaho;0,3035;0,7786;0,1508
Idaho;ID;16029;Caribou County, Idaho;0,2514;0,7496;0,0893
Idaho;ID;16085;Valley County, Idaho;0,2750;5,4328;0,3576
Idaho;ID;16051;Jefferson County, Idaho;0,2549;0,0735;0,0851
Idaho;ID;16063;Lincoln County, Idaho;0,2604;0,0677;0,0206
Idaho;ID;16083;Twin Falls County, Idaho;0,2764;0,6604;0,2146
Idaho;ID;16009;Benewah County, Idaho;0,2597;0,7397;0,1861
Idaho;ID;16021;Boundary County, Idaho;0,2958;0,7357;0,0181
Idaho;ID;16043;Fremont County, Idaho;0,2646;0,0716;0,1139
Idaho;ID;16049;Idaho County, Idaho;0,2944;0,7833;0,1454
Idaho;ID;16003;Adams County, Idaho;0,0333;0,7128;0,0019
Idaho;ID;16011;Bingham County, Idaho;0,2979;0,6561;0,0176
Idaho;ID;16047;Gooding County, Idaho;0,2868;0,0721;0,1792
Idaho;ID;16031;Cassia County, Idaho;0,3063;0,0727;0,1267
Idaho;ID;16041;Franklin County, Idaho;0,2736;0,7094;0,0700
Idaho;ID;16053;Jerome County, Idaho;0,2701;0,6888;0,0198
Idaho;ID;16013;Blaine County, Idaho;0,2993;3,1148;0,5983
Illinois;IL;17109;McDonough County, Illinois;0,3208;0,5259;0,4088
Illinois;IL;17159;Richland County, Illinois;0,3069;0,7518;0,2069
Illinois;IL;17175;Stark County, Illinois;0,3104;0,6564;0,0276
Illinois;IL;17003;Alexander County, Illinois;0,0306;0,5305;0,0448
Illinois;IL;17059;Gallatin County, Illinois;0,3319;0,7217;0,2438
Illinois;IL;17123;Marshall County, Illinois;0,0028;6,3967;0,3022
Illinois;IL;17125;Mason County, Illinois;0,2944;0,6297;0,3121
Illinois;IL;17195;Whiteside County, Illinois;0,2854;0,4997;0,0437
Illinois;IL;17081;Jefferson County, Illinois;0,3153;0,6946;0,0026
Illinois;IL;17095;Knox County, Illinois;0,3007;0,4852;0,4525
Illinois;IL;17103;Lee County, Illinois;0,2910;0,5650;0,3614
Illinois;IL;17113;McLean County, Illinois;0,0299;0,4694;0,0455
Illinois;IL;17167;Sangamon County, Illinois;0,3035;0,0052;0,0422
Illinois;IL;17085;Jo Daviess County, Illinois;0,2833;0,5469;0,0398
Illinois;IL;17179;Tazewell County, Illinois;0,0028;0,0610;0,0325
Illinois;IL;17013;Calhoun County, Illinois;0,0292;0,6725;0,2891
Illinois;IL;17097;Lake County, Illinois;0,3250;3,6995;0,5729
Illinois;IL;17137;Morgan County, Illinois;0,0299;0,6203;0,0321
Illinois;IL;17143;Peoria County, Illinois;0,3292;4,5568;0,0048
Illinois;IL;17185;Wabash County, Illinois;0,2972;0,7477;0,2121
Illinois;IL;17021;Christian County, Illinois;0,2979;0,0687;0,2601
Illinois;IL;17075;Iroquois County, Illinois;0,2757;0,7528;0,1931
Illinois;IL;17093;Kendall County, Illinois;0,2306;4,7529;0,0460
Illinois;IL;17141;Ogle County, Illinois;0,2611;6,0274;0,0034
Illinois;IL;17197;Will County, Illinois;0,2667;4,4578;0,0502
Illinois;IL;17115;Macon County, Illinois;0,3139;5,6642;0,0385
Illinois;IL;17183;Vermilion County, Illinois;0,2965;0,6236;0,0331
Illinois;IL;17191;Wayne County, Illinois;0,3035;0,8434;0,1269
Illinois;IL;17201;Winnebago County, Illinois;0,3063;0,4771;0,4653
Illinois;IL;17033;Crawford County, Illinois;0,2819;0,7225;0,2315
Illinois;IL;17105;Livingston County, Illinois;0,0285;0,0675;0,0027
Illinois;IL;17107;Logan County, Illinois;0,2813;0,6733;0,2721
Illinois;IL;17169;Schuyler County, Illinois;0,2549;0,6653;0,2832
Illinois;IL;17199;Williamson County, Illinois;0,3076;0,6843;0,2718
Illinois;IL;17087;Johnson County, Illinois;0,2764;0,0772;0,1886
Illinois;IL;17025;Clay County, Illinois;0,3028;0,7979;0,0016
Illinois;IL;17035;Cumberland County, Illinois;0,2903;0,7618;0,1865
Illinois;IL;17061;Greene County, Illinois;0,3021;0,7468;0,0217
Illinois;IL;17089;Kane County, Illinois;0,2924;4,2422;0,0514
Illinois;IL;17153;Pulaski County, Illinois;0,0333;0,6401;0,0330
Illinois;IL;17161;Rock Island County, Illinois;0,3063;0,0428;0,5123
Illinois;IL;17037;DeKalb County, Illinois;0,2889;4,4715;0,0478
Illinois;IL;17057;Fulton County, Illinois;0,2771;0,5434;0,0392
Illinois;IL;17069;Hardin County, Illinois;0,3139;0,7736;0,0196
Illinois;IL;17073;Henry County, Illinois;0,2854;0,5762;0,0365
Illinois;IL;17017;Cass County, Illinois;0,2701;6,3633;0,3199
Illinois;IL;17063;Grundy County, Illinois;0,2590;0,5861;0,3504
Illinois;IL;17077;Jackson County, Illinois;0,3535;0,4443;0,0474
Illinois;IL;17041;Douglas County, Illinois;0,2646;0,7040;0,2406
Illinois;IL;17043;DuPage County, Illinois;0,3069;3,9802;0,0539
Illinois;IL;17067;Hancock County, Illinois;0,2910;0,7307;0,0022
Illinois;IL;17151;Pope County, Illinois;0,2514;0,7871;0,0018
Illinois;IL;17157;Randolph County, Illinois;0,2681;0,7121;0,2438
Illinois;IL;17181;Union County, Illinois;0,3035;0,6789;0,2806
Illinois;IL;17187;Warren County, Illinois;0,0028;0,5542;0,3874
Illinois;IL;17001;Adams County, Illinois;0,3146;0,7155;0,2403
Illinois;IL;17007;Boone County, Illinois;0,2938;5,4243;0,0396
Illinois;IL;17147;Piatt County, Illinois;0,2667;0,6319;0,2959
Illinois;IL;17155;Putnam County, Illinois;0,0264;0,5728;0,3716
Illinois;IL;17163;St. Clair County, Illinois;0,3069;0,4486;0,0505
Illinois;IL;17099;LaSalle County, Illinois;0,2840;0,5422;0,0040
Illinois;IL;17173;Shelby County, Illinois;0,2813;0,7523;0,0209
Illinois;IL;17193;White County, Illinois;0,3021;0,7736;0,0194
Illinois;IL;17005;Bond County, Illinois;0,2875;0,6545;0,0277
Illinois;IL;17015;Carroll County, Illinois;0,3014;0,6021;0,0331
Illinois;IL;17031;Cook County, Illinois;0,3389;0,2142;0,0074
Illinois;IL;17083;Jersey County, Illinois;0,2674;0,7092;0,2450
Illinois;IL;17129;Menard County, Illinois;0,2618;0,0659;0,0281
Illinois;IL;17149;Pike County, Illinois;0,0028;0,7709;0,1893
Illinois;IL;17203;Woodford County, Illinois;0,2792;0,0680;0,0261
Illinois;IL;17177;Stephenson County, Illinois;0,2910;0,5554;0,3857
Illinois;IL;17189;Washington County, Illinois;0,2632;0,7546;0,1960
Illinois;IL;17011;Bureau County, Illinois;0,2938;0,5682;0,0369
Illinois;IL;17055;Franklin County, Illinois;0,2868;0,7069;0,2542
Illinois;IL;17145;Perry County, Illinois;0,2743;0,7022;0,0251
Illinois;IL;17019;Champaign County, Illinois;0,3313;3,7261;0,0557
Illinois;IL;17053;Ford County, Illinois;0,2757;0,7114;0,2242
Illinois;IL;17009;Brown County, Illinois;0,3257;0,7603;0,2033
Illinois;IL;17065;Hamilton County, Illinois;0,3181;0,7736;0,1931
Illinois;IL;17111;McHenry County, Illinois;0,2681;0,5075;0,4269
Illinois;IL;17133;Monroe County, Illinois;0,2681;0,0661;0,0290
Illinois;IL;17029;Coles County, Illinois;0,3389;0,6017;0,0003
Illinois;IL;17039;De Witt County, Illinois;0,2868;0,6791;0,0255
Illinois;IL;17051;Fayette County, Illinois;0,3021;0,7738;0,0191
Illinois;IL;17091;Kankakee County, Illinois;0,2868;0,5387;0,4061
Illinois;IL;17117;Macoupin County, Illinois;0,2785;0,6487;0,2985
Illinois;IL;17023;Clark County, Illinois;0,2993;0,7188;0,0240
Illinois;IL;17045;Edgar County, Illinois;0,0292;0,0724;0,2284
Illinois;IL;17049;Effingham County, Illinois;0,3049;0,7811;0,1762
Illinois;IL;17071;Henderson County, Illinois;0,2826;0,6187;0,0331
Illinois;IL;17139;Moultrie County, Illinois;0,2757;0,7172;0,0238
Illinois;IL;17027;Clinton County, Illinois;0,2736;0,7177;0,0228
Illinois;IL;17101;Lawrence County, Illinois;0,3028;0,7480;0,0213
Illinois;IL;17121;Marion County, Illinois;0,2972;0,0703;0,2549
Illinois;IL;17131;Mercer County, Illinois;0,2660;0,5703;0,3637
Illinois;IL;17135;Montgomery County, Illinois;0,3083;0,6716;0,2720
Illinois;IL;17165;Saline County, Illinois;0,3257;0,7342;0,2271
Illinois;IL;17171;Scott County, Illinois;0,3167;0,7607;0,2044
Illinois;IL;17047;Edwards County, Illinois;0,2875;0,8385;0,1304
Illinois;IL;17079;Jasper County, Illinois;0,2583;0,0778;0,1810
Illinois;IL;17119;Madison County, Illinois;0,2965;0,5496;0,0394
Illinois;IL;17127;Massac County, Illinois;0,2750;0,7303;0,2344
Indiana;IN;18003;Allen County, Indiana;0,2972;5,7482;0,0379
Indiana;IN;18023;Clinton County, Indiana;0,2681;0,7170;0,2370
Indiana;IN;18025;Crawford County, Indiana;0,2854;0,6563;0,0288
Indiana;IN;18119;Owen County, Indiana;0,2646;0,7219;0,0228
Indiana;IN;18137;Ripley County, Indiana;0,2757;0,7667;0,1932
Indiana;IN;18151;Steuben County, Indiana;0,2660;0,6970;0,2575
Indiana;IN;18065;Henry County, Indiana;0,2785;0,6922;0,2552
Indiana;IN;18139;Rush County, Indiana;0,2653;0,7336;0,2114
Indiana;IN;18081;Johnson County, Indiana;0,2771;0,6863;0,0261
Indiana;IN;18105;Monroe County, Indiana;0,3493;0,3562;0,0593
